0.0,0.0,1.3,0.9,0.9,0,0
0.0,0.0,1.3,0.9,0.9,0,3
0.0,0.0,1.3,0.9,0.9,0,6
0.0,0.0,1.3,0.9,0.9,0,9
0.0,0.0,1.3,0.9,0.9,0,12
0.0,0.0,1.3,0.9,0.9,0,15
0.0,0.0,1.3,0.9,0.9,0,18
0.0,0.0,1.3,0.9,0.9,0,21
0.0,0.0,1.3,0.9,0.9,0,24
0.0,0.0,1.3,0.9,0.9,0,27
0.0,0.0,1.3,0.9,0.9,0,30
0.0,0.0,1.3,0.9,0.9,0,33
0.0,0.0,1.3,0.9,0.9,0,36
0.0,0.0,1.3,0.9,0.9,0,39
0.0,0.0,1.3,0.9,0.9,0,42
0.0,0.0,1.3,0.9,0.9,0,45
0.0,0.0,1.3,0.9,0.9,0,48
0.0,0.0,1.3,0.9,0.9,0,51
0.0,0.0,1.3,0.9,0.9,0,54
0.0,0.0,1.3,0.9,0.9,0,57
0.0,0.0,1.3,0.9,0.9,0,60
0.0,0.0,1.3,0.9,0.9,0,63
0.0,0.0,1.3,0.9,0.9,0,66
0.0,0.0,1.3,0.9,0.9,0,69
0.0,0.0,1.3,0.9,0.9,0,72
0.0,0.0,1.3,0.9,0.9,0,75
0.0,0.0,1.3,0.9,0.9,0,78
0.0,0.0,1.3,0.9,0.9,0,81
0.0,0.0,1.3,0.9,0.9,0,84
0.0,0.0,1.3,0.9,0.9,0,87
0.0,0.0,1.3,0.9,0.9,0,90
0.0,0.0,1.3,0.9,0.9,0,93
0.0,0.0,1.3,0.9,0.9,0,96
0.0,0.0,1.3,0.9,0.9,0,99
0.0,0.0,1.3,0.9,0.9,0,102
0.0,0.0,1.3,0.9,0.9,0,105
0.0,0.0,1.3,0.9,0.9,0,108
0.0,0.0,1.3,0.9,0.9,0,111
0.0,0.0,1.3,0.9,0.9,0,114
0.0,0.0,1.3,0.9,0.9,0,117
0.0,0.0,1.3,0.9,0.9,0,120
0.0,0.0,1.3,0.9,0.9,0,123
0.0,0.0,1.3,0.9,0.9,0,126
0.0,0.0,1.3,0.9,0.9,0,129
0.0,0.0,1.3,0.9,0.9,0,132
0.0,0.0,1.3,0.9,0.9,0,135
0.0,0.0,1.3,0.9,0.9,0,138
0.0,0.0,1.3,0.9,0.9,0,141
0.0,0.0,1.3,0.9,0.9,0,144
0.0,0.0,1.3,0.9,0.9,0,147
0.0,0.0,1.3,0.9,0.9,0,150
0.0,0.0,1.3,0.9,0.9,0,153
0.0,0.0,1.3,0.9,0.9,0,156
0.0,0.0,1.3,0.9,0.9,0,159
0.0,0.0,1.3,0.9,0.9,0,162
0.0,0.0,1.3,0.9,0.9,0,165
0.0,0.0,1.3,0.9,0.9,0,168
0.0,0.0,1.3,0.9,0.9,0,171
0.0,0.0,1.3,0.9,0.9,0,174
0.0,0.0,1.3,0.9,0.9,0,177
0.0,0.0,1.3,0.9,0.9,0,180
0.0,0.0,1.3,0.9,0.9,0,183
0.0,0.0,1.3,0.9,0.9,0,186
0.0,0.0,1.3,0.9,0.9,0,189
0.0,0.0,1.3,0.9,0.9,0,192
0.0,0.0,1.3,0.9,0.9,0,195
0.0,0.0,1.3,0.9,0.9,0,198
0.0,0.0,1.3,0.9,0.9,0,201
0.0,0.0,1.3,0.9,0.9,0,204
0.0,0.0,1.3,0.9,0.9,0,207
0.0,0.0,1.3,0.9,0.9,0,210
0.0,0.0,1.3,0.9,0.9,0,213
0.0,0.0,1.3,0.9,0.9,0,216
0.0,0.0,1.3,0.9,0.9,0,219
0.0,0.0,1.3,0.9,0.9,0,222
0.0,0.0,1.3,0.9,0.9,0,225
0.0,0.0,1.3,0.9,0.9,0,228
0.0,0.0,1.3,0.9,0.9,0,231
0.0,0.0,1.3,0.9,0.9,0,234
0.0,0.0,1.3,0.9,0.9,0,237
0.0,0.0,1.3,0.9,0.9,0,240
0.0,0.0,1.3,0.9,0.9,0,243
0.0,0.0,1.3,0.9,0.9,0,246
0.0,0.0,1.3,0.9,0.9,0,249
0.0,0.0,1.3,0.9,0.9,0,252
0.0,0.0,1.3,0.9,0.9,0,255
0.0,0.0,1.3,0.9,0.9,0,258
0.0,0.0,1.3,0.9,0.9,0,261
0.0,0.0,1.3,0.9,0.9,0,264
0.0,0.0,1.3,0.9,0.9,0,267
0.0,0.0,1.3,0.9,0.9,0,270
0.0,0.0,1.3,0.9,0.9,0,273
0.0,0.0,1.3,0.9,0.9,0,276
0.0,0.0,1.3,0.9,0.9,0,279
0.0,0.0,1.3,0.9,0.9,0,282
0.0,0.0,1.3,0.9,0.9,0,285
0.0,0.0,1.3,0.9,0.9,0,288
0.0,0.0,1.3,0.9,0.9,0,291
0.0,0.0,1.3,0.9,0.9,0,294
0.0,0.0,1.3,0.9,0.9,0,297
0.0,0.0,1.3,0.9,0.9,0,300
0.0,0.0,1.3,0.9,0.9,0,303
0.0,0.0,1.3,0.9,0.9,0,306
0.0,0.0,1.3,0.9,0.9,0,309
0.0,0.0,1.3,0.9,0.9,0,312
0.0,0.0,1.3,0.9,0.9,0,315
0.0,0.0,1.3,0.9,0.9,0,318
0.0,0.0,1.3,0.9,0.9,0,321
0.0,0.0,1.3,0.9,0.9,0,324
0.0,0.0,1.3,0.9,0.9,0,327
0.0,0.0,1.3,0.9,0.9,0,330
0.0,0.0,1.3,0.9,0.9,0,333
0.0,0.0,1.3,0.9,0.9,0,336
0.0,0.0,1.3,0.9,0.9,0,339
0.0,0.0,1.3,0.9,0.9,0,342
0.0,0.0,1.3,0.9,0.9,0,345
0.0,0.0,1.3,0.9,0.9,0,348
0.0,0.0,1.3,0.9,0.9,0,351
0.0,0.0,1.3,0.9,0.9,0,354
0.0,0.0,1.3,0.9,0.9,0,357
0.1,0.1,1.4,0.9,1.1,3,0
0.1,0.1,1.4,0.9,1.1,3,3
0.1,0.2,1.4,0.9,1.1,3,6
0.1,0.2,1.4,0.9,1.1,3,9
0.1,0.2,1.4,0.9,1.1,3,12
0.1,0.2,1.4,0.9,1.1,3,15
0.1,0.2,1.4,0.9,1.1,3,18
0.1,0.2,1.4,0.9,1.1,3,21
0.1,0.2,1.4,0.9,1.1,3,24
0.1,0.2,1.4,0.9,1.1,3,27
0.1,0.2,1.4,0.9,1.1,3,30
0.1,0.2,1.4,0.9,1.1,3,33
0.1,0.2,1.4,0.9,1.0,3,36
0.1,0.2,1.4,0.9,1.0,3,39
0.1,0.2,1.4,0.9,1.0,3,42
0.0,0.2,1.4,0.9,1.0,3,45
0.0,0.2,1.4,0.9,1.0,3,48
0.0,0.2,1.4,0.9,1.0,3,51
0.0,0.2,1.4,0.9,1.0,3,54
0.0,0.1,1.4,0.9,1.0,3,57
0.0,0.1,1.4,0.9,1.0,3,60
3.1,0.1,1.4,0.9,1.0,3,63
3.1,0.1,1.4,0.9,1.0,3,66
3.1,0.1,1.4,0.9,1.0,3,69
3.1,0.1,1.4,0.9,1.0,3,72
3.1,0.1,1.4,0.9,1.0,3,75
3.1,0.1,1.3,0.9,0.9,3,78
3.1,0.1,1.3,0.9,0.9,3,81
3.1,0.1,1.3,0.9,0.9,3,84
3.1,0.1,1.3,0.9,0.9,3,87
3.1,0.1,1.3,0.9,0.9,3,90
3.1,0.1,1.3,0.9,0.9,3,93
3.0,0.1,1.3,0.9,0.9,3,96
3.0,0.1,1.3,0.9,0.9,3,99
3.0,0.1,1.3,0.9,0.9,3,102
3.0,0.0,1.3,0.9,0.9,3,105
3.0,0.0,1.3,0.9,0.9,3,108
3.0,0.0,1.3,0.9,0.8,3,111
3.0,0.0,1.3,0.9,0.8,3,114
3.0,0.0,1.3,0.9,0.8,3,117
3.0,0.0,1.3,0.9,0.8,3,120
3.0,3.1,1.3,0.9,0.8,3,123
3.0,3.1,1.3,0.9,0.8,3,126
3.0,3.1,1.3,0.9,0.8,3,129
3.0,3.1,1.3,0.9,0.8,3,132
3.0,3.1,1.3,0.9,0.8,3,135
3.0,3.1,1.3,0.9,0.8,3,138
3.0,3.1,1.3,0.9,0.8,3,141
3.0,3.1,1.3,0.9,0.8,3,144
3.0,3.1,1.3,0.9,0.8,3,147
3.0,3.1,1.2,0.9,0.8,3,150
3.0,3.1,1.2,0.9,0.7,3,153
3.0,3.0,1.2,0.9,0.7,3,156
3.0,3.0,1.2,0.9,0.7,3,159
3.0,3.0,1.2,0.9,0.7,3,162
